name,question,response
Murder Mystery Theater,quit,
Magic8,"""Alexa open Magic Eight""","Welcome to the Sassy Magic Eight skill, you can ask magic eight ball any question"
Magic8,quit,
Magic8,"""Alexa ask Magic Eight to give me an answer""",You have Sassy Magic 8 enabled. Do you want to open it?
Magic8,Yes,"Welcome to the Sassy Magic Eight skill, you can ask magic eight ball any question"
Magic8,"""Alexa ask Magic Eight to give me an answer""",My sources say no
Magic8,quit,
Magic8,quit,
Magic8,"""Alexa Magic Eight""","Hmm, I don't know that one."
Magic8,quit,
Magic8,quit,
Guess The Animal,"""Alexa, start Guess The Animal.""","Guess the Animal. I will ask you 5 questions, try to get as many right as you can. Guess the Animal based on the clues provided. This animal is a reptile, it lives on land, has scalely skin, is omnivorous, lays eggs, is generally smaller than a person, lives in tropical regions such as mexico and the Caribbean, is cold blooded and has to sun itself to stay warm, it comes in two species, the Green and Lesser Antilles, and smaller reptiles are popular to own as a pet. Guess the Animal."
Guess The Animal,quit,
Guess The Animal,"""Alexa, open Guess The Animal.""","Guess the Animal. I will ask you 5 questions, try to get as many right as you can. Guess the Animal based on the clues provided. This animal is a marine mammal, it lives in the ocean, has smooth skin, is omnivorous, is viviparous, meaning it gives birth to living babies, is much larger than a person and is the largest animal ever know to have existed. Guess the Animal."
Guess The Animal,quit,
Guess The Animal,quit,
Guess The Animal,"""Alexa, start Guess The Animal.""","Guess the Animal. I will ask you 5 questions, try to get as many right as you can. Guess the Animal based on the clues provided. This animal is a marine mammal, it lives in the ocean, has smooth skin, is omnivorous, is viviparous, meaning it gives birth to living babies, is much larger than a person and is the largest animal ever know to have existed. Guess the Animal."
Guess The Animal,"""That's a Dog.""","Sorry, that answer is incorrect. The correct answer is Blue Whale. Your score is 0. This animal is a mammal, lives on land, has a hide, is larger than a person, is viviparous, meaning it gives birth to living babies, most of them live on a farm, some are raised for dairy and says mooo. Guess the Animal."
Guess The Animal,quit,
Golden Ticket,"""Alexa, open golden ticket""",I found a few matches for that.
Golden Ticket,quit,
Golden Ticket,"""Alexa, open golden ticket""",I found a few matches for that.
Golden Ticket,"""hint""","I can‰Ûªt find that skill. To find skills, go to the Skills section of the Alexa App."
Golden Ticket,quit,
Golden Ticket,"""Alexa, open golden ticket""","Hmm, I have a few skills that can help."
Golden Ticket,"""skip""",What would you like to play next?
Golden Ticket,quit,
Hangman Game - with display for Echo Show,"""Alexa, start Hangman Game""",Welcome back to your game. The word I thought about has 3 letters and starts with the letter C. You have not guessed any letter yet. You have 10 lives remaining.
Hangman Game - with display for Echo Show,quit,
Hangman Game - with display for Echo Show,"""Alexa, start Hangman Game""",Welcome back to your game. The word I thought about has 3 letters and starts with the letter C. You have not guessed any letter yet. You have 10 lives remaining.
Hangman Game - with display for Echo Show,"""Progress""","I didn't get your guess, try again."
Hangman Game - with display for Echo Show,quit,
Hangman Game - with display for Echo Show,"""Alexa, start Hangman Game""",Welcome back to your game. The word I thought about has 3 letters and starts with the letter C. You have not guessed any letter yet. You have 10 lives remaining.
Hangman Game - with display for Echo Show,"""Dictionary""","I didn't get your guess, try again."
Hangman Game - with display for Echo Show,quit,
Go Fish - The Card Game,"""Alexa, ask Go Fish to start a new game.""",You have Go Fish - The Card Game enabled. Do you want to open it?
Go Fish - The Card Game,Yes,"Welcome to Go Fish - The Card Game. To start a game, say: Start a new game. To hear the rules, ask: what are the rules? If you would like more information, say: help."
Go Fish - The Card Game,"""Alexa, ask Go Fish to start a new game.""","I did not understand that request. Please try again, or say help."
Go Fish - The Card Game,quit,
Go Fish - The Card Game,"""Alexa, ask Go Fish to start a new game.""",You have Go Fish - The Card Game enabled. Do you want to open it?
Go Fish - The Card Game,Yes,"I'm not sure what you're agreeing to. Take your turn by asking for a card, or say help for assistance."
Go Fish - The Card Game,quit,
Go Fish - The Card Game,"""Alexa, ask Go Fish to start a new game.""",You have Go Fish - The Card Game enabled. Do you want to open it?
Go Fish - The Card Game,Yes,"I'm not sure what you're agreeing to. Take your turn by asking for a card, or say help for assistance."
Go Fish - The Card Game,quit,
Knock Knock!!,"""Alexa ask knock knock""","Welcome to Knock Knock, are you ready to play?"
Knock Knock!!,quit,
Knock Knock!!,"""Alexa ask knock knock""","Welcome to Knock Knock, are you ready to play?"
Knock Knock!!,"""alexa tell knock knock""","Say yes to continue, or no to quit."
Knock Knock!!,quit,
Knock Knock!!,"""Alexa ask knock knock""","Welcome to Knock Knock, are you ready to play?"
Knock Knock!!,"""alexa ask knock knock jokes""","Say yes to continue, or no to quit."
Knock Knock!!,quit,
The Floor is Lava,"""Alexa, open The Floor is Lava""",Want more?
The Floor is Lava,quit,
The Floor is Lava,"""Alexa, start The Floor is Lava""","The film ""Lava, the movie,"" was released about 4 years ago on June 19, 2015. Origins of the meme 'The Floor Is...' date back to April 24, 2016, but it didn't start gaining presence until 2017."
The Floor is Lava,quit,
The Floor is Lava,quit,
The Floor is Lava,"""Alexa, launch The Floor is Lava""",Play more?
The Floor is Lava,quit,
The Floor is Lava,quit,
Rogue's Choice,"""Alexa, open rogue's choice""",<Audio only response>
Rogue's Choice,quit,
Rogue's Choice,"""Alexa, open the magic door""",<Short audio>
Rogue's Choice,quit,
Rogue's Choice,quit,
Rogue's Choice,"""Alexa, play Yes Sire""",<Short audio>
Rogue's Choice,quit,
Rogue's Choice,quit,
Crazy Math,"""Alexa, open Crazy Math""",Let's get started. What is 19 minus 5 ?
Crazy Math,quit,
Crazy Math,"""Alexa, Open one two three""","Welcome to 123 Math, Please select a difficulty-level, Easy, Medium or, Hard ?"
Crazy Math,quit,
Crazy Math,quit,
Crazy Math,"""Alexa, open My MATH""",I'm going to ask you 5 arithmetic questions. See if you can get all of them correct. What is 28 minus 20?
Crazy Math,quit,
Crazy Math,quit,
Slot Machine,"""Alexa, open slot machine""",<Short audio>
Slot Machine,quit,
Slot Machine,"""Alexa, open slot machine""",<Short audio>
Slot Machine,"""Read high scores""","If you would like to include your name in the leaderboard, grant this skill permission in the Alexa companion app Your peak bankroll of 100 coins ranks you as 3160 of 4306 players. The top 5 bankrolls are Brenda with 12940 coins 8475 coins Marsha with 8370 coins Garrett with 6000 coins 4805 coins What else can I help you with?"
Slot Machine,quit,
Slot Machine,"""Alexa, open slot machine""",<Short audio>
Slot Machine,"""Select a new machine""","Try out wild cherry, progressive jackpot, or the standard fruit game. Would you like to play wild cherry?"
Slot Machine,quit,
Animal Detective,"""Alexa, open Animal Detective""",Welcome to Animal Detective. Let me think of an animal. Give me a second...
Animal Detective,quit,
Animal Detective,"""Alexa, start Animal Game""","Great idea. Please think of an animal, and let me guess it. Can it lay eggs?"
Animal Detective,quit,
Animal Detective,quit,
Animal Detective,"""Alexa, launch hangman game""",Welcome back to your game. The word I thought about has 3 letters and starts with the letter C. You have not guessed any letter yet. You have 10 lives remaining.
Animal Detective,quit,
Animal Detective,quit,
Battleship Tap,"""Alexa, open Battleship Tap""",<Audio only response>
Battleship Tap,quit,
Battleship Tap,"""Alexa, launch Battleship Tap""",You have Simon Tap enabled. Do you want to open it?
Battleship Tap,Yes,<Short audio>
Battleship Tap,"""Alexa, launch Battleship Tap""","I'm sorry, I didn't understand that."
Battleship Tap,quit,
Battleship Tap,quit,
Battleship Tap,"""Alexa open simon tap""",<Short audio>
Battleship Tap,quit,
Battleship Tap,quit,
Bug Smash,"""Alexa, open bug smash""",<Audio only response>
Bug Smash,quit,
Bug Smash,"""Alexa, play bug smash""",I can't find the song bug smash.TrackNotFoundPromptMusic.PlayMusicIntenten_USdefaultf0dc86b0-e8eb-4a93-a0bd-fe18a322faac1Adm-20180212_202339-1
Bug Smash,quit,
Bug Smash,quit,
Bug Smash,"""Alexa, start bug smash""","Hmm, I don't know that."
Bug Smash,quit,
Bug Smash,quit,
Rock Paper Scissors game for Kids (Random Answer),"""Alexa open rock paper scissors""","Let's play! At the count of 3 say Rock, Paper, or Scissors. Ready? one, two, three Go!"
Rock Paper Scissors game for Kids (Random Answer),quit,
Rock Paper Scissors game for Kids (Random Answer),"""Alexa start rock paper scissors""","Let's play! At the count of 3 say Rock, Paper, or Scissors. Ready? one, two, three Go!"
Rock Paper Scissors game for Kids (Random Answer),quit,
Rock Paper Scissors game for Kids (Random Answer),quit,
Rock Paper Scissors game for Kids (Random Answer),"""Alexa begin rock paper scissors""",Ok let's play! 3! 2! 1! Rock!!
Rock Paper Scissors game for Kids (Random Answer),quit,
Rock Paper Scissors game for Kids (Random Answer),quit,
Yes No Maybe,"""Alexa, ask Yes No Maybe, should I go out tonight?""",You have Yes or No enabled. Do you want to open it?
Yes No Maybe,Yes,"A hundred percent, no."
Yes No Maybe,"""Alexa, ask Yes No Maybe, should I go out tonight?""",You have Yes or No enabled. Do you want to open it?
Yes No Maybe,quit,
Yes No Maybe,"""Alexa, ask Yes No Maybe, should I go out tonight?""",You have Yes or No enabled. Do you want to open it?
Yes No Maybe,Yes,<Audio only response>
Yes No Maybe,quit,
Yes No Maybe,"""Alexa, ask Yes No Maybe, should I go out tonight?""",You have Yes or No enabled. Do you want to open it?
Yes No Maybe,Yes,<Audio only response>
Yes No Maybe,quit,
No Thanks,"""Alexa, play no thanks""",
No Thanks,quit,
No Thanks,"""Alexa, launch no thanks""",
No Thanks,quit,
No Thanks,quit,
No Thanks,"""Alexa, begin no thanks""",
No Thanks,quit,
No Thanks,quit,
Easy Hangman,"""Alexa, open Easy Hangman""",Welcome back to your game. The word I thought about has 3 letters and starts with the letter C. You have not guessed any letter yet. You have 10 lives remaining.
Easy Hangman,quit,
Easy Hangman,"""Alexa, ask Easy Hangman to give me a clue""",You have Easy Hangman enabled. Do you want to open it?
Easy Hangman,Yes,Welcome back to your game. The word I thought about has 3 letters and starts with the letter C. You have not guessed any letter yet. You have 10 lives remaining.
Easy Hangman,"""Alexa, ask Easy Hangman to give me a clue""",Here is your clue. The letter E is not in the word.
Easy Hangman,quit,
Easy Hangman,quit,
Easy Hangman,"""Alexa, ask Easy Hangman to check for the letter E as in Elephant""","Sorry, I don't know that one."
Easy Hangman,quit,
Easy Hangman,quit,
Chessboard,"""Alexa, open Chess Board""",
Chessboard,quit,
Chessboard,"""Alexa, start Chess Board""",<Audio only response>
Chessboard,quit,
Chessboard,quit,
Chessboard,"""Alexa, launch Chess Board""",Let's play Chess. Don't forget to link your account in the Alexa app. The board is clear. Level is 1. very easy. You may say: change level to 3. The board is on your displayYou play the white pieces. Ready for your moveYou may use alfa-bravo-charlie codes for coordination instead of a-b-c
Chessboard,quit,
Chessboard,quit,
Roulette Wheel,"""Alexa, open Roulette Wheel""",Welcome to Roulette Wheel. There is currently a tournament going on. Would you like to join?
